track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,station,date,time,length,tot_score,avg_score,viewed,user_labeled,label
1310,KBUF20160720_093816_V06,-16,-0.015,230.450000,275.90,11.750000,-79.16,43.056283,5875.000000,KBUF,20160720,093816,2,-0.428,-0.214,true,false,non-roost
1310,KBUF20160720_094804_V06,-6,-0.413,230.824181,276.06,30.197302,-79.16,43.055570,15098.651034,KBUF,20160720,094804,2,-0.428,-0.214,true,false,non-roost
1312,KBUF20160720_093816_V06,-16,0.003,36.950000,381.60,23.750000,-80.34,42.570082,11875.000000,KBUF,20160720,093816,6,-0.127,-0.021166666666666667,true,true,swallow-roost
1312,KBUF20160720_094804_V06,-6,0.182,43.580489,374.88,33.493165,-80.30,42.600875,16746.582436,KBUF,20160720,094804,6,-0.127,-0.021166666666666667,true,true,swallow-roost
1312,KBUF20160720_095751_V06,3,-0.050,46.614596,379.45,35.880083,-80.28,42.580549,17940.041434,KBUF,20160720,095751,6,-0.127,-0.021166666666666667,true,true,swallow-roost
1312,KBUF20160720_100123_V06,7,0.000,48.035692,381.20,37.144042,-80.27,42.572814,18572.021037,KBUF,20160720,100123,6,-0.127,-0.021166666666666667,true,true,swallow-roost
1312,KBUF20160720_100542_V06,11,0.000,49.456787,382.94,38.408001,-80.26,42.565078,19204.000640,KBUF,20160720,100542,6,-0.127,-0.021166666666666667,true,true,swallow-roost
1312,KBUF20160720_101001_V06,16,-0.262,49.447472,392.78,46.020700,-80.26,42.520806,23010.350164,KBUF,20160720,101001,6,-0.127,-0.021166666666666667,true,true,swallow-roost
1314,KBUF20160720_093816_V06,-16,-0.306,171.500000,302.80,23.800000,-79.52,42.933301,11900.000000,KBUF,20160720,093816,5,-1.7150000000000003,-0.3430000000000001,true,true,non-roost
1314,KBUF20160720_094804_V06,-6,-0.556,174.850728,298.76,46.332363,-79.50,42.951632,23166.181636,KBUF,20160720,094804,5,-1.7150000000000003,-0.3430000000000001,true,true,non-roost
1314,KBUF20160720_095751_V06,3,-0.316,183.400995,284.27,50.158903,-79.45,43.017187,25079.451567,KBUF,20160720,095751,5,-1.7150000000000003,-0.3430000000000001,true,true,non-roost
1314,KBUF20160720_100123_V06,7,0.000,186.781185,278.64,53.087301,-79.43,43.042636,26543.650604,KBUF,20160720,100123,5,-1.7150000000000003,-0.3430000000000001,true,true,non-roost
1314,KBUF20160720_100542_V06,11,-0.537,192.187276,285.87,53.749775,-79.40,43.010314,26874.887581,KBUF,20160720,100542,5,-1.7150000000000003,-0.3430000000000001,true,true,non-roost
1319,KBUF20160720_101422_V06,20,-0.352,260.050000,402.40,26.750000,-78.98,42.487452,13375.000000,KBUF,20160720,101422,2,-0.946,-0.473,true,false,non-roost
1319,KBUF20160720_101842_V06,24,-0.594,259.992054,403.39,35.966155,-78.98,42.483017,17983.077261,KBUF,20160720,101842,2,-0.946,-0.473,true,false,non-roost
1324,KBUF20160721_094203_V06,-13,0.503,237.850000,269.25,12.750000,-79.12,43.086372,6375.000000,KBUF,20160721,094203,1,0.503,0.503,true,false,non-roost
1326,KBUF20160721_094203_V06,-13,-0.031,158.050000,324.50,28.550000,-79.61,42.835044,14275.000000,KBUF,20160721,094203,1,-0.031,-0.031,true,false,non-roost
1327,KBUF20160721_095149_V06,-4,0.415,57.250000,379.10,32.550000,-80.22,42.583002,16275.000000,KBUF,20160721,095149,1,0.415,0.415,true,true,swallow-roost
1328,KBUF20160723_093748_V06,-20,0.073,235.750000,277.15,11.850000,-79.13,43.050774,5925.000000,KBUF,20160723,093748,8,-1.108,-0.1385,true,false,non-roost
1328,KBUF20160723_094206_V06,-15,0.034,237.116889,277.56,18.515557,-79.12,43.048945,9257.778702,KBUF,20160723,094206,8,-1.108,-0.1385,true,false,non-roost
1328,KBUF20160723_094623_V06,-11,0.000,237.998752,277.83,24.906240,-79.12,43.047765,12453.119800,KBUF,20160723,094623,8,-1.108,-0.1385,true,false,non-roost
1328,KBUF20160723_095042_V06,-7,-0.247,241.405055,271.44,24.208909,-79.10,43.076582,12104.454721,KBUF,20160723,095042,8,-1.108,-0.1385,true,false,non-roost
1328,KBUF20160723_095500_V06,-2,-0.155,243.943909,269.77,27.152036,-79.08,43.084130,13576.017975,KBUF,20160723,095500,8,-1.108,-0.1385,true,false,non-roost
1328,KBUF20160723_095918_V06,2,-0.330,245.548022,270.87,27.704503,-79.07,43.079240,13852.251366,KBUF,20160723,095918,8,-1.108,-0.1385,true,false,non-roost
1328,KBUF20160723_100336_V06,6,-0.201,254.451597,272.09,27.306033,-79.02,43.073897,13653.016625,KBUF,20160723,100336,8,-1.108,-0.1385,true,false,non-roost
1328,KBUF20160723_100755_V06,10,-0.282,256.108769,268.40,28.079190,-79.01,43.090525,14039.594816,KBUF,20160723,100755,8,-1.108,-0.1385,true,false,non-roost
1329-1332,KBUF20160723_093748_V06,-20,0.103,364.150000,268.65,22.750000,-78.34,43.089031,11375.000000,KBUF,20160723,093748,4,-0.45300000000000007,-0.11325000000000002,true,true,non-roost
1329-1332,KBUF20160723_094206_V06,-15,0.069,361.115177,272.01,31.789422,-78.36,43.073968,15894.710907,KBUF,20160723,094206,4,-0.45300000000000007,-0.11325000000000002,true,true,non-roost
1329-1332,KBUF20160723_094623_V06,-11,-0.233,354.800000,276.30,27.100000,-78.40,43.054784,13550.000000,KBUF,20160723,094623,4,-0.45300000000000007,-0.11325000000000002,true,true,non-roost
1329-1332,KBUF20160723_095042_V06,-7,-0.392,353.995122,277.14,35.440650,-78.41,43.051025,17720.325203,KBUF,20160723,095042,4,-0.45300000000000007,-0.11325000000000002,true,true,non-roost
1333,KBUF20160723_095042_V06,-7,0.010,36.250000,407.70,32.850000,-80.34,42.452573,16425.000000,KBUF,20160723,095042,1,0.01,0.01,true,false,non-roost
1335,KBUF20160723_100336_V06,6,0.153,260.850000,433.10,18.850000,-78.97,42.349276,9425.000000,KBUF,20160723,100336,2,0.364,0.182,true,true,other-roost
1335,KBUF20160723_100755_V06,10,0.211,261.705556,435.65,27.816667,-78.97,42.337825,13908.333333,KBUF,20160723,100755,2,0.364,0.182,true,true,other-roost
1337,KBUF20160724_093332_V06,-25,0.166,335.950000,276.30,25.250000,-78.52,43.055065,12625.000000,KBUF,20160724,093332,2,0.28900000000000003,0.14450000000000002,true,true,other-roost
1337,KBUF20160724_093751_V06,-21,0.123,337.053395,273.13,31.958951,-78.51,43.069339,15979.475309,KBUF,20160724,093751,2,0.28900000000000003,0.14450000000000002,true,true,other-roost
1340,KBUF20160724_094210_V06,-16,-0.050,164.150000,309.30,8.850000,-79.57,42.903730,4425.000000,KBUF,20160724,094210,3,-0.47900000000000004,-0.15966666666666668,true,false,non-roost
1340,KBUF20160724_094628_V06,-12,-0.162,164.052532,309.45,16.712025,-79.57,42.903036,8356.012658,KBUF,20160724,094628,3,-0.47900000000000004,-0.15966666666666668,true,false,non-roost
1340,KBUF20160724_095047_V06,-8,-0.267,160.802986,312.17,24.263275,-79.59,42.890682,12131.637585,KBUF,20160724,095047,3,-0.47900000000000004,-0.15966666666666668,true,false,non-roost
1341,KBUF20160724_094210_V06,-16,-0.019,39.500000,376.40,24.200000,-80.32,42.593699,12100.000000,KBUF,20160724,094210,1,-0.019,-0.019,true,true,swallow-roost
1344,KBUF20160724_094628_V06,-12,0.552,342.800000,262.85,12.700000,-78.47,43.115510,6350.000000,KBUF,20160724,094628,11,2.7910000000000004,0.25372727272727275,true,true,other-roost
1344,KBUF20160724_095047_V06,-8,0.517,344.262604,261.51,20.270083,-78.46,43.121523,10135.041551,KBUF,20160724,095047,11,2.7910000000000004,0.25372727272727275,true,true,other-roost
1344,KBUF20160724_095506_V06,-3,0.558,343.533272,259.29,22.391439,-78.47,43.131520,11195.719283,KBUF,20160724,095506,11,2.7910000000000004,0.25372727272727275,true,true,other-roost
1344,KBUF20160724_095925_V06,1,0.000,343.159500,257.62,24.948323,-78.47,43.139056,12474.161386,KBUF,20160724,095925,11,2.7910000000000004,0.25372727272727275,true,true,other-roost
1344,KBUF20160724_100345_V06,5,0.480,340.355325,252.40,23.426746,-78.49,43.162560,11713.372770,KBUF,20160724,100345,11,2.7910000000000004,0.25372727272727275,true,true,other-roost
1344,KBUF20160724_100804_V06,10,0.365,339.044108,248.65,25.486895,-78.50,43.179461,12743.447628,KBUF,20160724,100804,11,2.7910000000000004,0.25372727272727275,true,true,other-roost
1344,KBUF20160724_101221_V06,14,0.178,340.169010,251.47,24.335444,-78.49,43.166764,12167.721773,KBUF,20160724,101221,11,2.7910000000000004,0.25372727272727275,true,true,other-roost
1344,KBUF20160724_101641_V06,18,0.000,340.549628,252.36,24.016521,-78.49,43.162746,12008.260368,KBUF,20160724,101641,11,2.7910000000000004,0.25372727272727275,true,true,other-roost
1344,KBUF20160724_102059_V06,22,0.075,343.498186,253.07,27.726480,-78.47,43.159510,13863.240055,KBUF,20160724,102059,11,2.7910000000000004,0.25372727272727275,true,true,other-roost
1344,KBUF20160724_102517_V06,27,0.000,345.465656,254.08,29.668174,-78.46,43.154940,14834.086763,KBUF,20160724,102517,11,2.7910000000000004,0.25372727272727275,true,true,other-roost
1344,KBUF20160724_102934_V06,31,0.066,342.332633,246.15,30.285988,-78.48,43.190664,15142.993969,KBUF,20160724,102934,11,2.7910000000000004,0.25372727272727275,true,true,other-roost
1346,KBUF20160724_094628_V06,-12,0.102,236.350000,268.95,8.750000,-79.13,43.087691,4375.000000,KBUF,20160724,094628,5,0.01999999999999999,0.003999999999999998,true,false,non-roost
1346,KBUF20160724_095047_V06,-8,0.000,236.350000,268.95,19.550000,-79.13,43.087691,9775.000000,KBUF,20160724,095047,5,0.01999999999999999,0.003999999999999998,true,false,non-roost
1346,KBUF20160724_095506_V06,-3,-0.098,243.907403,262.15,31.720809,-79.08,43.118435,15860.404270,KBUF,20160724,095506,5,0.01999999999999999,0.003999999999999998,true,false,non-roost
1346,KBUF20160724_095925_V06,1,0.015,240.747779,256.78,33.920833,-79.10,43.142545,16960.416390,KBUF,20160724,095925,5,0.01999999999999999,0.003999999999999998,true,false,non-roost
1346,KBUF20160724_100345_V06,5,0.001,239.838871,259.30,33.177714,-79.11,43.131182,16588.856866,KBUF,20160724,100345,5,0.01999999999999999,0.003999999999999998,true,false,non-roost
1348,KBUF20160724_094628_V06,-12,0.091,435.950000,281.90,22.350000,-77.90,43.027038,11175.000000,KBUF,20160724,094628,2,0.253,0.1265,true,true,other-roost
1348,KBUF20160724_095047_V06,-8,0.162,438.453584,280.34,29.345341,-77.89,43.033934,14672.670251,KBUF,20160724,095047,2,0.253,0.1265,true,true,other-roost
1352-1356,KBUF20160724_095506_V06,-3,0.737,156.850000,313.50,21.250000,-79.61,42.884494,10625.000000,KBUF,20160724,095506,6,3.041,0.5068333333333334,true,false,swallow-roost
1352-1356,KBUF20160724_095925_V06,1,0.769,156.762000,316.43,28.383333,-79.61,42.871288,14191.666667,KBUF,20160724,095925,6,3.041,0.5068333333333334,true,false,swallow-roost
1352-1356,KBUF20160724_100345_V06,5,0.823,154.797867,316.08,32.411440,-79.63,42.872794,16205.720039,KBUF,20160724,100345,6,3.041,0.5068333333333334,true,false,swallow-roost
1352-1356,KBUF20160724_100804_V06,10,0.771,153.348114,319.69,36.284525,-79.63,42.856476,18142.262499,KBUF,20160724,100804,6,3.041,0.5068333333333334,true,false,swallow-roost
1355,KBUF20160724_100345_V06,5,-0.061,258.850000,423.95,21.650000,-78.99,42.390436,10825.000000,KBUF,20160724,100345,3,-0.328,-0.10933333333333334,true,false,non-roost
1355,KBUF20160724_100804_V06,10,-0.004,254.800450,423.88,30.914264,-79.01,42.390694,15457.132132,KBUF,20160724,100804,3,-0.328,-0.10933333333333334,true,false,non-roost
1355,KBUF20160724_101221_V06,14,-0.263,252.723585,422.82,33.742180,-79.02,42.395439,16871.090197,KBUF,20160724,101221,3,-0.328,-0.10933333333333334,true,false,non-roost
1352-1356,KBUF20160724_101221_V06,14,0.019,161.250000,310.05,32.650000,-79.59,42.900224,16325.000000,KBUF,20160724,101221,6,3.041,0.5068333333333334,true,false,swallow-roost
1352-1356,KBUF20160724_101641_V06,18,-0.078,161.221939,309.90,40.531633,-79.59,42.900917,20265.816327,KBUF,20160724,101641,6,3.041,0.5068333333333334,true,false,swallow-roost
1358-1361,KBUF20160725_093931_V06,-20,0.379,282.800000,265.45,11.700000,-78.84,43.104061,5850.000000,KBUF,20160725,093931,4,1.161,0.29025,true,true,non-roost
1358-1361,KBUF20160725_094456_V06,-15,0.494,287.886475,263.87,16.126829,-78.81,43.111201,8063.414634,KBUF,20160725,094456,4,1.161,0.29025,true,true,non-roost
1358-1361,KBUF20160725_095021_V06,-9,0.188,294.800000,259.20,12.400000,-78.77,43.132235,6200.000000,KBUF,20160725,095021,4,1.161,0.29025,true,true,non-roost
1358-1361,KBUF20160725_095547_V06,-4,0.100,297.429820,257.37,20.560668,-78.75,43.140487,10280.334190,KBUF,20160725,095547,4,1.161,0.29025,true,true,non-roost
1363-1372,KBUF20160725_095547_V06,-4,0.614,230.850000,276.90,16.150000,-79.16,43.051791,8075.000000,KBUF,20160725,095547,3,1.887,0.629,true,true,non-roost
1363-1372,KBUF20160725_100112_V06,2,0.637,239.404128,274.86,19.942661,-79.11,43.061165,9971.330275,KBUF,20160725,100112,3,1.887,0.629,true,true,non-roost
1367-1372,KBUF20160725_100638_V06,7,0.629,251.000000,271.40,12.000000,-79.04,43.076936,6000.000000,KBUF,20160725,100638,2,1.302,0.651,true,true,non-roost
1367-1372,KBUF20160725_101204_V06,13,0.673,258.599222,269.85,18.312840,-78.99,43.084037,9156.420233,KBUF,20160725,101204,2,1.302,0.651,true,true,non-roost
1371,KBUF20160725_101729_V06,18,0.042,230.550000,335.25,11.750000,-79.16,42.789167,5875.000000,KBUF,20160725,101729,3,-0.753,-0.251,true,false,non-roost
1371,KBUF20160725_102255_V06,23,-0.362,229.785426,336.07,24.735650,-79.17,42.785458,12367.825112,KBUF,20160725,102255,3,-0.753,-0.251,true,false,non-roost
1371,KBUF20160725_102821_V06,29,-0.433,241.535570,333.07,28.635238,-79.09,42.799226,14317.618831,KBUF,20160725,102821,3,-0.753,-0.251,true,false,non-roost
1363-1372,KBUF20160725_101729_V06,18,0.636,269.250000,267.00,15.950000,-78.93,43.096978,7975.000000,KBUF,20160725,101729,3,1.887,0.629,true,true,non-roost
1377,KBUF20160725_102821_V06,29,-0.044,299.800000,349.95,8.800000,-78.74,42.723791,4400.000000,KBUF,20160725,102821,1,-0.044,-0.044,true,false,non-roost
1379,KBUF20160726_094140_V06,-19,0.644,355.150000,268.55,11.750000,-78.40,43.089658,5875.000000,KBUF,20160726,094140,3,1.912,0.6373333333333333,true,false,swallow-roost
1379,KBUF20160726_095127_V06,-9,0.670,358.614346,270.26,20.258489,-78.38,43.081898,10129.244482,KBUF,20160726,095127,3,1.912,0.6373333333333333,true,false,swallow-roost
1379,KBUF20160726_100114_V06,1,0.598,360.223502,268.50,19.410867,-78.37,43.089789,9705.433633,KBUF,20160726,100114,3,1.912,0.6373333333333333,true,false,swallow-roost
1380,KBUF20160726_094140_V06,-19,0.345,238.150000,283.15,11.750000,-79.12,43.023819,5875.000000,KBUF,20160726,094140,2,0.5169999999999999,0.25849999999999995,true,false,swallow-roost
1380,KBUF20160726_095127_V06,-9,0.172,241.685622,283.39,20.797280,-79.09,43.022808,10398.639896,KBUF,20160726,095127,2,0.5169999999999999,0.25849999999999995,true,false,swallow-roost
1382,KBUF20160726_095127_V06,-9,0.575,61.950000,393.15,32.850000,-80.19,42.520142,16425.000000,KBUF,20160726,095127,6,2.2600000000000002,0.3766666666666667,true,false,swallow-roost
1382,KBUF20160726_100114_V06,1,0.585,69.141450,393.40,47.043309,-80.14,42.519582,23521.654275,KBUF,20160726,100114,6,2.2600000000000002,0.3766666666666667,true,false,swallow-roost
1382,KBUF20160726_101100_V06,11,0.498,78.951036,405.17,58.754899,-80.08,42.467305,29377.449254,KBUF,20160726,101100,6,2.2600000000000002,0.3766666666666667,true,false,swallow-roost
1382,KBUF20160726_101432_V06,14,0.401,76.281780,407.88,59.541213,-80.10,42.454911,29770.606436,KBUF,20160726,101432,6,2.2600000000000002,0.3766666666666667,true,false,swallow-roost
1382,KBUF20160726_101852_V06,18,0.148,79.253338,406.56,56.908266,-80.08,42.461079,28454.132989,KBUF,20160726,101852,6,2.2600000000000002,0.3766666666666667,true,false,swallow-roost
1382,KBUF20160726_102311_V06,23,0.053,73.816204,408.58,55.082552,-80.11,42.451586,27541.276221,KBUF,20160726,102311,6,2.2600000000000002,0.3766666666666667,true,false,swallow-roost
1390,KBUF20160727_093717_V06,-24,0.477,356.000000,260.55,11.900000,-78.39,43.125647,5950.000000,KBUF,20160727,093717,5,2.864,0.5728,true,false,swallow-roost
1390,KBUF20160727_094137_V06,-20,0.658,356.808824,261.78,15.744118,-78.39,43.120099,7872.058824,KBUF,20160727,094137,5,2.864,0.5728,true,false,swallow-roost
1390,KBUF20160727_094556_V06,-16,0.665,355.800401,261.60,18.528521,-78.39,43.120920,9264.260462,KBUF,20160727,094556,5,2.864,0.5728,true,false,swallow-roost
1390,KBUF20160727_095016_V06,-11,0.518,355.688482,260.81,20.471005,-78.39,43.124502,10235.502636,KBUF,20160727,095016,5,2.864,0.5728,true,false,swallow-roost
1390,KBUF20160727_095435_V06,-7,0.546,354.183429,266.33,26.417904,-78.40,43.099660,13208.951989,KBUF,20160727,095435,5,2.864,0.5728,true,false,swallow-roost
1391,KBUF20160727_094137_V06,-20,0.393,235.300000,277.55,11.900000,-79.13,43.048964,5950.000000,KBUF,20160727,094137,4,1.135,0.28375,true,false,swallow-roost
1391,KBUF20160727_094556_V06,-16,0.386,236.757831,276.81,16.948193,-79.13,43.052335,8474.096386,KBUF,20160727,094556,4,1.135,0.28375,true,false,swallow-roost
1391,KBUF20160727_095016_V06,-11,0.312,238.434548,270.71,23.011251,-79.11,43.079813,11505.625564,KBUF,20160727,095016,4,1.135,0.28375,true,false,swallow-roost
1391,KBUF20160727_095435_V06,-7,0.044,243.461024,262.63,28.921931,-79.08,43.116270,14460.965478,KBUF,20160727,095435,4,1.135,0.28375,true,false,swallow-roost
1393,KBUF20160727_094556_V06,-16,0.370,172.750000,314.20,13.150000,-79.52,42.882047,6575.000000,KBUF,20160727,094556,4,1.303,0.32575,true,false,swallow-roost
1393,KBUF20160727_095016_V06,-11,0.445,173.293860,315.49,21.279386,-79.51,42.876257,10639.692982,KBUF,20160727,095016,4,1.303,0.32575,true,false,swallow-roost
1393,KBUF20160727_095435_V06,-7,0.408,177.707795,316.85,23.909470,-79.49,42.870308,11954.734830,KBUF,20160727,095435,4,1.303,0.32575,true,false,swallow-roost
1393,KBUF20160727_095854_V06,-3,0.080,181.455405,316.48,26.609315,-79.46,42.872123,13304.657623,KBUF,20160727,095854,4,1.303,0.32575,true,false,swallow-roost
1397,KBUF20160727_095016_V06,-11,0.679,57.000000,382.00,35.700000,-80.22,42.569932,17850.000000,KBUF,20160727,095016,7,3.3290000000000006,0.47557142857142864,true,false,swallow-roost
1397,KBUF20160727_095435_V06,-7,0.673,58.596215,382.52,46.014196,-80.21,42.567715,23007.097792,KBUF,20160727,095435,7,3.3290000000000006,0.47557142857142864,true,false,swallow-roost
1397,KBUF20160727_095854_V06,-3,0.709,56.355665,385.32,49.273283,-80.22,42.554920,24636.641387,KBUF,20160727,095854,7,3.3290000000000006,0.47557142857142864,true,false,swallow-roost
1397,KBUF20160727_100312_V06,2,0.663,62.222605,385.51,51.435824,-80.18,42.554562,25717.912187,KBUF,20160727,100312,7,3.3290000000000006,0.47557142857142864,true,false,swallow-roost
1397,KBUF20160727_100732_V06,6,0.389,62.281395,391.79,56.980996,-80.18,42.526308,28490.498147,KBUF,20160727,100732,7,3.3290000000000006,0.47557142857142864,true,false,swallow-roost
1397,KBUF20160727_101150_V06,10,0.000,63.141449,396.92,61.828401,-80.18,42.503288,30914.200664,KBUF,20160727,101150,7,3.3290000000000006,0.47557142857142864,true,false,swallow-roost
1397,KBUF20160727_101609_V06,15,0.216,68.890180,392.74,60.478913,-80.14,42.522509,30239.456251,KBUF,20160727,101609,7,3.3290000000000006,0.47557142857142864,true,false,swallow-roost
1400,KBUF20160727_100312_V06,2,-0.287,386.750000,74.45,11.850000,-78.20,43.962409,5925.000000,KBUF,20160727,100312,2,-0.8539999999999999,-0.42699999999999994,true,false,non-roost
1400,KBUF20160727_100732_V06,6,-0.567,386.922474,73.40,20.637805,-78.20,43.967147,10318.902439,KBUF,20160727,100732,2,-0.8539999999999999,-0.42699999999999994,true,false,non-roost
1402,KBUF20160728_094228_V06,-20,0.980,350.100000,265.70,16.000000,-78.43,43.102572,8000.000000,KBUF,20160728,094228,5,4.9910000000000005,0.9982000000000001,true,false,swallow-roost
1402,KBUF20160728_094627_V06,-16,1.012,349.374725,263.77,21.803663,-78.43,43.111288,10901.831502,KBUF,20160728,094627,5,4.9910000000000005,0.9982000000000001,true,false,swallow-roost
1402,KBUF20160728_095024_V06,-12,1.019,354.094442,264.66,21.685373,-78.40,43.107185,10842.686505,KBUF,20160728,095024,5,4.9910000000000005,0.9982000000000001,true,false,swallow-roost
1402,KBUF20160728_095422_V06,-8,1.017,349.844749,265.97,22.113909,-78.43,43.101356,11056.954479,KBUF,20160728,095422,5,4.9910000000000005,0.9982000000000001,true,false,swallow-roost
1402,KBUF20160728_095839_V06,-4,0.963,349.652059,274.02,30.352019,-78.43,43.065116,15176.009455,KBUF,20160728,095839,5,4.9910000000000005,0.9982000000000001,true,false,swallow-roost
1404,KBUF20160728_095024_V06,-12,0.797,47.050000,374.20,27.650000,-80.28,42.604230,13825.000000,KBUF,20160728,095024,8,6.035,0.754375,true,false,swallow-roost
